,date,open,close,high,low,value,volume,sentiment_score,MA7,MA20,MACD,20SD,upper_band,lower_band,EMA,logmomentum
127,2025-06-06,318.35,313.13,325.43,312.52,32500344718.100033,102022760.0,-0.15874401294565102,311.34000000000003,307.5,-1.8092192794522362,5.106360327030946,317.7127206540619,297.2872793459381,314.15865822929504,5.743419767694698
128,2025-06-07,314.0,314.65,314.95,313.72,635883392.3000005,2022260.0,0.02154156406536614,312.1842857142857,307.91549999999995,-1.962707334421907,5.33975898825345,318.5950179765068,297.2359820234931,314.486219409765,5.748277714542752
129,2025-06-08,314.66,314.35,314.88,313.61,508442301.0999999,1618500.0,-0.0330551424276126,313.7857142857143,308.18850000000003,-2.1769484843425744,5.528443461342907,319.24538692268584,297.1316130773142,314.3954064699217,5.747320776670684
130,2025-06-09,314.69,311.17,315.51,310.0,9389216316.600004,30113360.0,-0.16677997257583882,314.0057142857143,308.1895,-2.5637060450758895,5.52900911937277,319.24751823874556,297.13148176125446,312.2451354899739,5.737120534266712
131,2025-06-10,311.21,308.68,313.3,307.55,8619271205.500002,27818280.0,-0.06151678084368281,313.31,308.207,-2.526686059714052,5.530031026847565,319.2670620536951,297.1469379463049,309.86837849665795,5.72906028184047
132,2025-06-11,309.53,312.0,313.6,308.03,8191275736.2,26275440.0,0.010636956270291056,313.13428571428574,308.49899999999997,-1.9933232919593138,5.5702923479928135,319.6395846959856,297.35841530401433,311.28945949888595,5.739792912179234
133,2025-06-13,313.28,310.2,313.39,309.53,4174681243.700002,13424610.0,-0.054810282095871854,312.0257142857143,308.81000000000006,-2.2348431467560204,5.477574376732244,319.76514875346453,297.8548512465356,310.5631531662953,5.733988316713267
134,2025-06-14,310.21,310.29,311.17,309.55,449114079.9,1445960.0,-0.0439080961062697,311.62,309.1915,-1.9547249317632236,5.289162977258511,319.76982595451705,298.613174045483,310.3810510554318,5.734279348098205
135,2025-06-15,310.97,310.09,311.4,309.74,605167042.8999999,1949530.0,0.05486174729593506,310.9685714285714,309.58500000000004,-1.8438096345402641,5.029587719841568,319.6441754396832,299.5258245603169,310.18701701847726,5.733632496625086
136,2025-06-16,310.2,311.5,314.37,309.81,6656435011.0,21327040.0,-0.005648463883967357,310.5614285714286,310.2715,-1.5230178473471483,4.2007872382512765,318.67307447650256,301.86992552349744,311.0623390061591,5.738183901373533
137,2025-06-17,311.61,313.56,314.93,310.5,7304100659.300002,23302090.0,0.03391772098995984,310.90285714285716,311.0145,-1.3038408222545286,3.2538179598421904,317.5221359196844,304.5068640803156,312.72744633538633,5.744796450746815
138,2025-06-18,313.56,313.38,314.82,311.63,5520966745.999993,17607700.0,0.036083470650598165,311.57428571428574,311.26,-1.4083736785091787,3.236916986725099,317.7338339734502,304.7861660265498,313.16248211179544,5.7442203954295765
139,2025-06-19,313.41,312.46,316.45,312.14,9522281144.399996,30310650.0,-0.08578784958399542,311.64,311.5505,-1.5213466655494017,3.057132256148081,317.6647645122962,305.4362354877038,312.6941607039318,5.741270919067192
140,2025-06-20,312.46,309.7,313.59,309.3,6863014852.000015,22045200.0,-0.05917465975190664,311.56857142857143,311.5705,-1.6616417116585467,3.042909748389561,317.6563194967791,305.4846805032209,310.69805356797724,5.732369931508114
141,2025-06-23,310.9,310.17,311.44,308.04,4938806149.600001,15950290.0,0.04657517172865068,311.5514285714285,311.642,-1.5092609571009916,2.9892273249122607,317.6204546498245,305.66354535017547,310.34601785599244,5.733891287426518
142,2025-06-24,310.3,311.37,312.02,309.0,5897307982.6,18994470.0,-0.05279495039228772,311.7342857142857,312.0535,-1.199795803197162,2.2263665821011567,316.5062331642023,307.6007668357977,311.02867261866413,5.7377651341536655
143,2025-06-25,311.65,313.78,314.29,311.57,6341067887.70001,20230110.0,0.06385399253345907,312.06,312.26099999999997,-0.9606417587494889,2.181546771396729,316.62409354279345,307.8979064572065,312.86289087288804,5.745500068008069
144,2025-06-26,313.8,312.84,314.5,312.74,4068113458.200002,12976890.0,-0.011475162274625946,311.95714285714286,312.2255,-1.138449176119991,2.1651825618912164,316.55586512378244,307.8951348762176,312.8476302909626,5.74249023575925
145,2025-06-27,313.03,315.18,315.5,313.0,5982192972.000001,19035650.0,0.09398272290820048,312.2142857142857,312.323,-0.9839261891002025,2.2548453092004017,316.83269061840076,307.8133093815992,314.4025434303209,5.749966070071793
146,2025-06-28,315.2,315.31,315.67,315.11,281025070.49999994,890790.0,-0.05905566462513503,312.62142857142857,312.1905,-1.1513632707349188,1.9654582296842702,316.1214164593685,308.25958354063147,315.0075144767736,5.750379760032983
147,2025-06-29,315.32,315.95,317.5,315.31,835561529.3000003,2641730.0,-0.05004042916892672,313.5142857142857,312.3315,-1.2392252117646194,2.130617096178556,316.5927341923571,308.0702658076429,315.6358381589245,5.752413896067938
148,2025-06-30,315.95,316.15,317.7,314.6,8408743051.600003,26600320.0,0.031161127411371205,314.36857142857144,312.4065,-1.3688692675710286,2.240113425230239,316.8867268504605,307.9262731495395,315.9786127196415,5.753048715959119
149,2025-07-01,316.69,318.42,319.6,316.3,6964251168.600004,21887840.0,0.05852347618757041,315.3757142857143,312.61,-1.3982597314540612,2.584374097085444,317.77874819417093,307.4412518058291,317.6062042398805,5.760225818079412
150,2025-07-02,318.96,319.43,319.85,317.41,6600317218.200002,20701250.0,0.024312408510181502,316.18285714285713,313.023,-1.6600519966557954,2.972932452717853,318.96886490543574,307.0771350945643,318.82206807996016,5.763402670637226
151,2025-07-03,319.53,319.17,321.5,318.74,6500049426.2,20286790.0,0.008309416347193717,317.08714285714285,313.5475,-1.9478374757196093,3.08945724240253,319.72641448480505,307.368585515195,319.05402269332006,5.762585831132179
152,2025-07-04,318.85,319.44,321.41,317.5,5689934411.000002,17811390.0,-0.01919911828595328,317.69571428571425,313.9195,-2.0305998348365506,3.3317396672801647,320.5829793345604,307.2560206654397,319.31134089777333,5.763434074220378
153,2025-07-05,319.5,319.55,320.6,319.5,214954813.90000015,671870.0,0.012864640385481532,318.3014285714286,314.387,-2.157429509395797,3.4366907277054364,321.2603814554109,307.5136185445891,319.47044696592445,5.763779448562497
154,2025-07-06,319.65,319.37,319.7,319.29,132902587.10000008,416040.0,0.007646073738800744,318.79,314.841,-2.268051907492236,3.4665968447761957,321.7741936895524,307.9078063104476,319.4034823219748,5.763214228425613
155,2025-07-07,319.38,313.5,319.94,312.82,9439148210.300009,29913000.0,-0.18194707779840752,318.4114285714286,315.01149999999996,-2.725344997062848,3.3005059819433464,321.6125119638867,308.41048803611324,315.46782744065825,5.744604469176457
156,2025-07-08,313.34,309.71,315.31,309.6,7996138126.899993,25532140.0,0.000874289067646708,317.1671428571429,314.92199999999997,-2.471085108543434,3.4227452816649433,321.76749056332983,308.0765094366701,311.62927581355274,5.732402324893387
157,2025-07-09,310.01,310.09,312.3,307.6,9252314230.599983,29871070.0,0.025756092646618448,315.8328571428571,314.74850000000004,-1.744629685741529,3.5797651716575363,321.9080303433151,307.588969656685,310.6030919378509,5.733632496625086
158,2025-07-10,310.77,314.01,315.07,310.5,7434156902.400009,23711960.0,0.02364769148659651,315.0957142857143,314.78,-0.9812272703076701,3.569847409388469,321.9196948187769,307.640305181223,312.8743639792836,5.7462351389115875
159,2025-07-11,314.5,309.88,317.88,308.85,12241821099.600016,39276450.0,-0.0841541453497438,313.73,314.65099999999995,-1.2147882637526664,3.70225521597476,322.0555104319495,307.24648956805044,310.87812132642784,5.7329528519559805
160,2025-07-12,310.0,310.2,311.0,310.0,271310868.7,873720.0,-0.043572839018693584,312.39428571428573,314.67600000000004,-0.7205719984982579,3.668598470375831,322.0131969407517,307.3388030592484,310.4260404421426,5.733988316713267
161,2025-07-13,310.5,309.44,310.91,308.8,329908157.2000001,1066040.0,0.0120502292951012,310.9757142857143,314.6395,-0.4560942757319708,3.7190738448113247,322.07764768962267,307.20135231037733,309.76868014738085,5.73152733496476
162,2025-07-14,308.96,317.97,318.85,304.38,18403047475.000015,59042270.0,0.287086064285728,311.6142857142857,314.96950000000004,0.6130126668003868,3.70649000509869,322.3824800101974,307.55651998980267,315.23622671579363,5.758807132174922
163,2025-07-15,318.16,319.99,320.43,316.6,12910720451.20001,40470270.0,0.004948019218770777,313.0828571428571,315.28000000000003,0.2805697519071373,3.858589870597209,322.99717974119443,307.56282025880563,318.40540890526455,5.765159754331105
164,2025-07-16,320.0,321.58,322.0,319.54,11827832481.600008,36861670.0,0.08764827598352559,314.72428571428566,315.717,-0.1275326641546144,4.057498710964093,323.8319974219282,307.6020025780718,320.5218029684215,5.770131855197735
165,2025-07-17,321.26,327.05,329.23,321.19,29731917686.30001,91182020.0,0.16383045472858396,316.58714285714285,316.3105,-0.216471765649203,4.778825527371146,325.86815105474227,306.7528489452577,324.8739343228072,5.787050743839211
166,2025-07-18,300.45,309.0,309.4,300.25,35354690604.99996,115982520.0,0.2649083238849264,316.4614285714286,315.995,1.6467943741873228,5.049011888739532,326.09302377747906,305.89697622252095,314.2913114409357,5.730099782973574
167,2025-07-19,309.69,312.42,313.91,309.59,2819873173.299999,9029970.0,0.1652451053540887,316.7785714285714,315.8185,2.017082755167962,5.111974873301389,326.04244974660276,305.5945502533972,313.04377048031193,5.741142483413278
168,2025-07-20,313.49,312.58,313.78,312.05,1540377815.5999992,4921320.0,-0.03548766356350318,317.2271428571429,315.64,1.7425556363396026,5.161875424178553,325.9637508483571,305.31624915164286,312.734590160104,5.7416561270842825
169,2025-07-21,312.99,310.4,314.56,309.31,13947179362.399996,44824260.0,-0.10379046882186381,316.1457142857143,315.239,1.4126829881076333,5.245385842012077,325.7297716840241,304.74822831597584,311.1781967200347,5.734634938138965
170,2025-07-22,310.65,310.67,311.72,308.55,8360752088.199999,26942000.0,-0.04396067243620203,314.8142857142857,314.801,1.4886211668779765,5.242748274873218,325.2864965497464,304.3155034502536,310.83939890667824,5.735507214350442
171,2025-07-23,311.0,313.08,314.49,310.78,11718452317.199997,37399400.0,0.012663310036545083,313.59999999999997,314.49649999999997,1.6560531445725246,5.151704138080694,324.7999082761614,304.19309172383856,312.3331329688927,5.743259565198401
172,2025-07-24,313.09,310.83,313.99,309.75,8668962709.699995,27841890.0,-0.061537954830025096,311.28285714285715,314.066,1.3038579429195352,5.0760504746362285,324.2181009492724,303.91389905072754,311.33104432296426,5.736023759963219
173,2025-07-25,310.86,308.93,311.76,306.0,15731070355.09998,50866870.0,-0.03257025886020935,311.2728571428571,313.53499999999997,1.1896437285589059,5.027422170875711,323.5898443417514,303.4801556582485,309.7303481076547,5.729872484415941
174,2025-07-26,309.35,308.91,309.95,308.86,414202470.7999993,1339260.0,0.0024563337572701613,310.7714285714286,313.012,1.295434364641153,4.9316236250295455,322.8752472500591,303.1487527499409,309.1834493692183,5.7298075324803515
175,2025-07-27,308.86,308.83,309.15,308.12,545606847.2999997,1768030.0,0.04058211151708781,310.2357142857143,312.7785,1.4280004127864458,5.017117305050163,322.81273461010034,302.7442653898997,308.9478164564061,5.729547682542227
176,2025-07-28,309.44,303.97,309.45,303.54,11817029725.600004,38627240.0,-0.13983142196461165,309.3171428571428,312.4915,1.0660161012737603,5.354705038807814,323.2009100776156,301.78208992238433,305.6292721521354,5.7136337907065755
177,2025-07-29,304.77,305.26,308.26,303.05,9375226490.2,30696940.0,0.08553815296949255,308.5442857142857,312.25,1.5219428377923805,5.573175415373943,323.3963508307479,301.1036491692521,305.3830907173785,5.717882599034983
178,2025-07-30,305.58,303.3,306.2,303.2,4412739606.099999,14499120.0,-0.07285182387894902,307.1471428571428,311.71450000000004,1.5975896353671715,5.900111930249788,323.5147238604996,299.9142761395005,303.99436357245946,5.711419901785413
179,2025-07-31,303.9,304.95,305.79,302.81,6052599147.199992,19884770.0,0.16364209253403947,306.3071428571429,311.468,1.9933518849643406,6.081001129488821,323.63000225897764,299.3059977410224,304.6314545241532,5.716863214194731
180,2025-08-01,305.41,304.22,307.5,302.89,5640029361.959999,25320049.0,0.00012224677641827983,305.63428571428574,311.169,2.0062897552954837,6.290053049730445,323.74910609946085,298.5888939005391,304.3571515080511,5.714458614653435
181,2025-08-04,305.3,307.95,308.12,304.5,8705418280.859991,28420639.0,0.026470621493786428,305.4971428571429,311.09450000000004,2.2732209056429156,6.320360145468238,323.7352202909365,298.45377970906355,306.75238383601703,5.726684867873505
182,2025-08-05,307.97,307.38,308.67,305.25,6600273789.409998,21497509.0,-0.0688695931538716,305.28999999999996,310.56499999999994,2.0336572899325347,6.155484076051906,322.8759681521037,298.25403184789616,307.1707946120057,5.72482616158455
183,2025-08-06,307.4,310.22,312.96,303.33,18467299362.310005,59949361.0,0.09738186398630658,306.18285714285713,310.0765,2.114128595454133,5.741930057870436,321.5603601157409,298.59263988425914,309.20359820400193,5.734052997674449
184,2025-08-07,310.22,313.43,316.5,308.76,22585748627.03001,72089666.0,0.07141825634376045,307.34999999999997,309.669,1.9891518132699275,5.140242570561521,319.94948514112303,299.38851485887693,312.02119940133394,5.744380444084709
185,2025-08-08,314.68,317.97,317.98,312.6,11005948334.74,34959877.0,0.11914605028168386,309.44571428571425,309.21500000000003,1.5552909870503981,3.7325375875009956,316.680075175002,301.74992482499806,315.98706646711133,5.758807132174922
186,2025-08-11,321.72,317.82,322.9,317.05,13561508440.329996,42436965.0,-0.07301397309981233,311.28428571428566,309.656,0.140952263552947,4.197838290810147,318.0516765816203,301.2603234183797,317.20902215570374,5.758333789260704
187,2025-08-12,318.17,318.0,318.99,316.6,5965464945.6799965,18765577.0,-0.007915864079786212,313.2528571428571,309.935,-0.4537114242029361,4.5609376921397695,319.0568753842795,300.8131246157205,317.7363407185679,5.75890177387728
188,2025-08-13,318.0,317.51,319.7,317.05,6725812960.169995,21127896.0,-0.05466610557703415,314.61857142857144,310.1815,-0.9265253089249654,4.836322303264626,319.8541446065293,300.50885539347075,317.58544690618925,5.757354836661721
189,2025-08-14,317.6,318.73,319.2,314.81,8396973453.219994,26459276.0,-0.04728656941999504,316.24000000000007,310.598,-1.14008001573427,5.201062239682848,321.0001244793657,300.19587552063433,318.3484823020631,5.7612019655236875
190,2025-08-15,318.9,319.4,320.5,318.45,8332392054.180002,26071682.0,-0.009783288399348769,317.5514285714286,311.03450000000004,-1.4318954466498326,5.561282013311406,322.15706402662283,299.91193597337724,319.0494941006877,5.763308453970228
191,2025-08-16,316.86,315.17,316.88,310.03,3237814222.859998,10296497.0,0.00017712882894695137,317.8,311.139,-1.6379971644954026,5.621056184702388,322.3811123694048,299.89688763059524,316.46316470022924,5.749934240677345
192,2025-08-17,315.5,314.97,315.8,314.8,599506864.47,1902692.0,-0.002733489533526725,317.37142857142857,311.346,-1.6056495444362895,5.684944475033378,322.71588895006676,299.97611104993325,315.46772156674314,5.749297439942609
193,2025-08-18,315.01,318.38,319.89,314.3,11110049777.740017,35044641.0,0.02308929503202803,317.45142857142855,311.8185,-1.2400705616803975,5.863483134936616,323.5454662698732,300.09153373012674,317.4092405222477,5.760099794134696
194,2025-08-19,318.98,316.5,319.73,316.29,6964277289.180008,21879576.0,-0.05345912736806841,317.2371428571428,312.198,-1.6511403960381585,5.91076146132065,324.0195229226413,300.3764770773587,316.8030801740826,5.754158681981268
195,2025-08-20,316.53,314.17,317.51,313.02,5869479046.82,18653270.0,-0.040310290533083576,316.76000000000005,312.46500000000003,-1.7783189135671478,5.87109108482551,324.20718216965105,300.722817830349,315.04769339136084,5.746746174088317
196,2025-08-21,314.17,309.98,315.1,309.28,9613839595.840006,30815394.0,-0.15048368267736562,315.51000000000005,312.76550000000003,-1.831882574557767,5.558912687132229,323.8833253742645,301.6476746257356,311.6692311304536,5.733276549883904
197,2025-08-22,310.11,312.05,312.49,309.75,4824423002.320003,15495808.0,0.057691271048856026,314.46,313.10499999999996,-1.1227727848212794,5.276576342169089,323.6581526843381,302.5518473156618,311.9230770434845,5.739953670961029
198,2025-08-23,312.11,312.3,312.5,311.55,177227685.37,567839.0,0.007780475277550056,314.05000000000007,313.55499999999995,-0.8214728285410615,4.7542939040742285,323.0635878081484,304.0464121918515,312.1743590144949,5.7407570774475625
199,2025-08-24,312.3,311.84,312.45,311.5,227834332.1200001,730827.0,-0.0689315109995182,313.6028571428572,313.8995,-0.6371897039290957,4.328513145715637,322.5565262914313,305.2424737085687,311.9514530048316,5.739278310341041
200,2025-08-25,311.84,311.42,312.3,308.75,4747806801.169988,15298883.0,0.0071150286792284745,312.60857142857145,314.2595,-0.4511309691782799,3.7405860433052283,321.74067208661046,306.77832791338955,311.59715100161054,5.737926219223039
201,2025-08-26,311.11,311.79,314.0,310.5,3529157240.5700026,11297232.0,0.04552322116525739,311.9357142857143,314.4515,-0.16528858304968708,3.4898277366627073,321.4311554733254,307.4718445266746,311.72571700053686,5.73911744294369
202,2025-08-27,312.0,312.78,313.78,311.06,3654563019.239999,11692831.0,0.07414989591869409,311.7371428571428,314.7215,0.004705190933293579,3.1011785111302617,320.9238570222605,308.5191429777395,312.42857233351225,5.742297810884534
203,2025-08-28,313.03,310.82,314.5,310.12,6341434576.040005,20309447.0,-0.0037301259433467,311.85714285714283,314.7515,-0.15692028107207534,3.0579409567122497,320.86738191342454,308.6356180865755,311.3561907778374,5.735991483678217
204,2025-08-29,311.18,310.04,311.82,308.95,4611253588.029998,14855695.0,-0.09818287613042664,311.57,314.582,-0.08010924582612233,3.2244650311088074,321.03093006221764,308.13306993778235,310.4787302592792,5.733470718358026
205,2025-08-30,309.99,309.92,310.54,309.71,242165422.33,780762.0,-0.048697759918005845,311.23,314.1795,0.14217984577697962,3.281221651506839,320.74194330301367,307.61705669698637,310.1062434197597,5.733082343701063
206,2025-08-31,309.92,310.99,311.24,309.92,339862515.42999953,1093718.0,0.053364773016818356,311.10857142857145,313.838,0.40394846132551265,3.237519518331972,320.31303903666395,307.3629609633361,310.69541447325327,5.736540038894374
207,2025-09-01,310.86,309.2,312.5,308.82,3429144391.6399965,11045087.0,-0.017004928664302348,310.7914285714286,313.398,0.33942017124587665,3.2400935659006946,319.87818713180144,306.9178128681986,309.6984714910844,5.730748922886015
208,2025-09-02,309.2,308.44,310.1,307.05,5366665365.110001,17407779.0,0.006091270175080658,310.3128571428571,312.94449999999995,0.46516671653745334,3.2688795360267275,319.4822590720534,306.4067409279465,308.85949049702816,5.728279946256588
209,2025-09-03,308.45,309.49,309.68,307.21,3233933499.5099974,10482402.0,0.21960361224437744,309.84285714285716,312.4825,0.7428864760562419,3.054061790641169,318.59062358128233,306.3743764187177,309.27983016567606,5.731689427909209
210,2025-09-04,309.6,308.74,310.8,307.5,3974488416.2399983,12848837.0,0.00632596056898305,309.54571428571427,311.9495,0.7313804537459418,2.692008592697961,317.3335171853959,306.5654828146041,308.9199433885587,5.729255270629232
211,2025-09-05,309.1,310.5,311.16,308.8,3614081672.130001,11650553.0,0.09299666119815839,309.6114285714285,311.716,0.9115238318914294,2.5988892364161438,316.9137784728323,306.5182215271677,309.9733144628529,5.734958092124651
212,2025-09-06,310.5,310.13,310.9,310.1,203152780.62999985,654610.0,0.03816736567331964,309.64142857142855,311.47400000000005,0.8154364612599352,2.503533082413465,316.481066164827,306.4669338351731,310.0777714876176,5.733761900397387
213,2025-09-07,310.13,310.69,311.0,310.13,228108774.07,734383.0,0.04701411293473579,309.59857142857146,311.0895,0.8250496470938629,1.9063728994036957,314.90224579880737,307.2767542011926,310.4859238292059,5.735571797145608
214,2025-09-08,310.44,312.83,313.26,310.31,5299396869.880001,16963643.0,0.04574878000980021,310.1171428571429,310.906,0.9403870577154407,1.48914104524505,313.8842820904901,307.9277179095099,312.04864127640195,5.742458167518031
215,2025-09-09,313.0,313.06,314.25,311.62,5359212726.610006,17116843.0,0.039482006148363294,310.77714285714285,310.8505,0.6704618157797313,1.3775969733759486,313.6056939467519,308.0953060532481,312.72288042546734,5.743195477013036
216,2025-09-10,313.65,309.76,313.65,309.0,5999706054.390001,19292572.0,-0.1375358293102405,310.8157142857143,310.8395,0.10758063755173453,1.385767790224249,313.61103558044846,308.0679644195515,310.7476268084891,5.732564276081653
217,2025-09-11,309.76,307.11,310.77,305.8,9052430559.630013,29436347.0,-0.0801743540083679,310.5828571428571,310.59250000000003,0.023185622866947142,1.584636352108272,313.7617727042166,307.4232272957835,308.32254226949635,5.723944514480142
218,2025-09-12,307.5,303.5,308.72,302.53,12001884293.420012,39315303.0,-0.12795917963641815,309.5828571428571,310.15250000000003,0.006885406091100776,2.1912070093664626,314.53491401873293,305.77008598126713,305.10751408983214,5.7120812774708964
219,2025-09-13,303.61,302.84,303.8,302.65,387970484.06,1279027.0,-0.016192696252683464,308.5414285714286,309.7025,0.49802471633677214,2.693084467180788,315.0886689343616,304.3163310656384,303.595838029944,5.7098970756560545
220,2025-09-14,303.18,303.97,304.25,302.72,475448886.61,1566130.0,0.136575611628099,307.5814285714286,309.33000000000004,1.0182276011221916,2.9463447470421786,315.2226894940844,303.43731050591566,303.84527934331464,5.7136337907065755
221,2025-09-15,304.0,302.48,304.75,300.71,6637780297.000008,21943886.0,-0.1333419399407505,306.1028571428572,308.8645,1.1866688585801626,3.2563710428056236,315.3772420856113,302.35175791438877,302.9350931144382,5.708703678975269
222,2025-09-16,303.0,301.8,304.2,299.7,7874847903.39,26108050.0,0.002640438379493501,304.4942857142857,308.31550000000004,1.391269057061379,3.479436546944404,315.27437309388887,301.3566269061112,302.1783643714794,5.706445592075685
223,2025-09-17,301.8,304.5,305.92,299.8,9515741220.009989,31421531.0,-0.009187170269568723,303.74285714285713,307.9995,1.9066536170856239,3.526676495691797,315.0528529913836,300.94614700861644,303.72612145715976,5.715381610499553
224,2025-09-18,304.8,301.68,305.05,300.66,8315372549.130001,27536729.0,-0.105303797644897,302.96714285714285,307.5815,1.6490585666256266,3.759825408880692,315.1011508177614,300.06184918223863,302.36204048571994,5.7060465763092685
225,2025-09-19,301.6,294.84,303.8,294.61,11635708803.639973,38919790.0,-0.12296547207236294,301.73,306.8275,1.3785318481964737,4.668462921844102,316.1644258436882,297.49057415631177,297.3473468285733,5.683035401511412
226,2025-09-22,295.86,298.05,299.3,292.16,12146855505.87,41184639.0,0.06236207671372761,301.04571428571427,306.1805,2.1946886205444684,4.949440664836618,316.07938132967325,296.28161867032674,297.8157822761911,5.69390047480175
227,2025-09-23,298.26,291.6,300.11,290.39,10055129316.839998,33989319.0,-0.23064712972419926,299.27857142857147,305.3005,1.9870656969865195,5.864379067054467,317.02925813410894,293.57174186589106,293.6719274253971,5.671947751136183
228,2025-09-24,291.8,293.31,296.64,288.4,14013824160.560003,47845030.0,0.005609399101873358,297.96857142857147,304.544,2.8463689280945346,6.390361492122433,317.32472298424483,291.76327701575514,293.43064247513234,5.677814882958619
229,2025-09-25,293.87,289.9,294.89,289.5,6131641048.37,20998024.0,-0.07367628897028966,296.2685714285714,303.5645,2.9333287883399066,7.058750057086751,317.6820001141735,289.44699988582653,291.0768808250441,5.66608060747219
230,2025-09-26,290.2,291.33,292.79,288.52,6577490806.230006,22643314.0,-0.005377473368272056,294.38714285714286,302.694,3.5933306317476195,7.44960217941737,317.5932043588348,287.79479564116525,291.24562694168134,5.671018207062228
231,2025-09-27,291.03,291.69,292.0,291.03,210816051.0800001,723038.0,0.028963398758229723,292.96000000000004,301.7535,3.9813283084141062,7.598124612796237,316.9497492255924,286.5572507744075,291.5418756472271,5.672257407248344
232,2025-09-28,291.69,291.08,291.85,290.95,173916727.3499999,596818.0,-0.01444993744911841,292.42285714285714,300.801,4.100741549260761,7.686321343105209,316.1736426862104,285.42835731378955,291.2339585490757,5.670156747006541
233,2025-09-29,291.4,287.57,295.5,286.5,10173459123.44,34950615.0,-0.13734178275736098,290.92571428571426,299.64500000000004,3.9252306478622927,7.8574520444976255,315.3599040889953,283.9300959110048,288.79131951635856,5.657982834409276
234,2025-09-30,287.67,288.36,289.88,285.24,8448898245.349996,29382368.0,0.12638350336298013,290.46285714285716,298.42150000000004,4.331708083057663,7.597158246413824,313.61581649282766,283.2271835071724,288.5037731721195,5.660735785113835
235,2025-10-01,288.88,286.4,290.39,285.11,6576740304.079999,22897705.0,-0.03687530651720978,289.4757142857143,297.08849999999995,4.277333329897829,7.223180721596475,311.5348614431929,282.642138556807,287.10125772403984,5.653891705042736
236,2025-10-02,286.4,285.22,287.15,282.8,7977142960.950017,28023440.0,-0.1342060919087008,288.8071428571429,295.8615,4.451856432880561,7.039349009225561,309.9401980184511,281.78280198154886,285.8470859080133,5.649748586163716
237,2025-10-03,285.75,282.91,287.32,282.58,4866587736.440003,17098575.0,-0.07002021789080812,287.6042857142857,294.6515,4.453299244498908,7.083809765195143,308.8191195303903,280.4838804696097,283.88902863600447,5.641587871063083
238,2025-10-04,283.0,280.4,283.0,279.39,1580689004.8099997,5632692.0,-0.10645549622124868,285.99142857142857,293.4965,4.608466126268638,7.4394243375199665,308.37534867503996,278.6176513249601,281.5630095453348,5.632644446822861
239,2025-10-05,280.4,281.99,282.13,279.14,687662202.8999999,2450371.0,0.08795434078444844,284.6928571428572,292.454,5.165665637175721,7.521611249557747,307.4972224991155,277.41077750088454,281.8476698484449,5.638319081511895
240,2025-10-06,282.39,290.56,291.17,281.82,10457639041.399986,36480863.0,0.18778058712570622,285.12,291.7835,5.890130608337813,7.022129138059105,305.82775827611823,277.7392417238818,287.65588994948166,5.6683625294249405
241,2025-10-07,290.0,293.89,295.87,288.75,11118592914.900003,37893983.0,0.10116350017822592,285.91,291.354,5.559610224673747,6.582386705203649,304.5187734104073,278.1892265895927,291.81196331649386,5.67979711190569
242,2025-10-08,293.93,281.9,295.0,278.0,21455966507.52003,75222569.0,-0.2909556740486936,285.26714285714286,290.35900000000004,3.788865071512248,6.422358887839415,303.20371777567885,277.5142822243212,285.20398777216457,5.637998734110198
243,2025-10-09,282.8,289.37,290.45,278.75,21756142085.850056,76179258.0,0.22703268355910897,285.86,289.6025,4.486898188112718,5.492825823409566,300.58815164681914,278.6168483531809,287.98132925738815,5.66424437780871
244,2025-10-10,289.9,285.12,289.95,284.1,9802145252.36,34168796.0,-0.19116261569150772,286.17571428571426,288.7745,3.6504067738403023,4.778056723463057,298.3306134469261,279.21838655307386,286.0737764191294,5.649396684129609
245,2025-10-11,284.4,285.16,285.31,282.22,678528795.17,2386239.0,0.004650022296802319,286.85571428571427,288.2905,3.748079805099735,4.618930697626074,297.52836139525215,279.05263860474787,285.4645921397098,5.649537459803805
246,2025-10-12,285.12,286.81,286.85,285.0,475355856.8499995,1662362.0,0.023635856447234833,287.5442857142857,287.72850000000005,3.8020050603767004,4.013025207469805,295.7545504149397,279.70244958506044,286.3615307132366,5.655327254386798
247,2025-10-13,286.99,285.39,288.75,282.35,9474558808.67001,33206410.0,-0.07723776843050426,286.8057142857143,287.418,3.4273082648280138,3.9372373429519483,295.2924746859039,279.5435253140961,285.7138435710788,5.650346535566874
248,2025-10-14,285.5,283.3,286.99,282.05,6336024375.6399975,22304284.0,0.026704449351974427,285.29285714285714,286.9175,3.1508670907472833,3.7820015238381517,294.4815030476763,279.3534969523237,284.104614523693,5.642970335259443
249,2025-10-15,283.93,283.74,285.39,282.0,6354633082.600008,22412693.0,0.01489570450523162,285.5557142857143,286.60949999999997,3.147434637200263,3.7771549791927157,294.1638099583854,279.05519004161454,283.8615381745644,5.644527747438887
250,2025-10-16,283.9,302.91,304.0,282.4,27693939616.719982,94011501.0,0.4266679302177009,287.49,287.1885,4.5313273401945935,5.169696392388254,297.5278927847765,276.84910721522346,296.5605127248548,5.710128959715065
251,2025-10-17,303.23,300.91,305.0,299.76,13662360087.790018,45293894.0,-0.015238245480744171,289.7457142857143,287.64950000000005,2.658578576040611,5.945166524160498,299.53983304832104,275.75916695167905,299.46017090828497,5.703482429647199
